player_id,adp,pos_rank,timestamp,player_name,team,image_url,position_id
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,214.2,,1714478400.0019317,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.9,WR95,1714564800.0020802,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.2,WR95,1714651200.0011656,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.1,WR93,1714737600.001923,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.0,WR93,1714824000.002406,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.0,WR93,1714910400.0019507,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.1,WR94,1714996800.0019114,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.1,WR92,1715083200.0048096,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.8,WR93,1715169600.0019906,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.6,WR95,1715256000.0013,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.2,WR95,1715342400.0018184,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,213.3,WR94,1715428800.0015144,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,214.1,WR96,1715515200.001065,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,214.7,WR97,1715601600.0021186,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,214.8,WR97,1715688000.001168,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,214.9,WR97,1715774400.0017183,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,215.0,WR98,1715860800.0014777,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,215.1,WR100,1715947200.002273,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,215.0,WR100,1716033600.002101,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
a6a4c9bd-0043-48c6-9237-0987eb2a8b47,214.9,WR99,1716120000.0007057,Greg Dortch,ARI,https://assets.underdogfantasy.com/player-images/nfl/4484c7d1-025a-4f26-8e9b-48503afb0c68.png,ddd5757d-e6f2-5bdc-9d42-4fe825a2eaed
